# integral[ exp(-x*t) / t^n, x=1..inf ]
# x                       n=1                       n=2                       n=3
9.571999999999999886e+01  2.778826357236927422e-44  2.750666453707186322e-44  2.723066209786921898e-44
9.573000000000000398e+01  2.750892095854110041e-44  2.723018096658644789e-44  2.695698019820192413e-44
9.574000000000000909e+01  2.723238673856514947e-44  2.695647675661980074e-44  2.668604921403368104e-44
9.575000000000000000e+01  2.695863267503729615e-44  2.668552396465863795e-44  2.641784149170750478e-44
9.576000000000000512e+01  2.668763081449993920e-44  2.641729492914042522e-44  2.615232965558335673e-44
9.576999999999999602e+01  2.641935348458913725e-44  2.615176226663092674e-44  2.588948660524536983e-44
9.578000000000000114e+01  2.615377329120468010e-44  2.588889886902427643e-44  2.562928551273145182e-44
9.579000000000000625e+01  2.589086311571421246e-44  2.562867790077720112e-44  2.537169981979672669e-44
9.579999999999999716e+01  2.563059611218186135e-44  2.537107279616689121e-44  2.511670323520024529e-44
9.581000000000000227e+01  2.537294570462459336e-44  2.511605725657678026e-44  2.486426973201947040e-44
9.582000000000000739e+01  2.511788558429966693e-44  2.486360524781275265e-44  2.461437354499478675e-44
9.582999999999999829e+01  2.486538970701588161e-44  2.461369099744317796e-44  2.436698916789745925e-44
9.584000000000000341e+01  2.461543229047192961e-44  2.436628899216554991e-44  2.412209135092422077e-44
9.585000000000000853e+01  2.436798781162490675e-44  2.412137397520300584e-44  2.387965509812105833e-44
9.585999999999999943e+01  2.412303100408188329e-44  2.387892094372369199e-44  2.363965566482989002e-44
9.587000000000000455e+01  2.388053685551778073e-44  2.363890514628615106e-44  2.340206855516086581e-44
9.587999999999999545e+01  2.364048060512272084e-44  2.340130208031386326e-44  2.316686951949341868e-44
9.589000000000000057e+01  2.340283774106992056e-44  2.316608748959004957e-44  2.293403455199762765e-44
9.590000000000000568e+01  2.316758399801404978e-44  2.293323736178268397e-44  2.270353988818516263e-44
9.590999999999999659e+01  2.293469535461147432e-44  2.270272792599117669e-44  2.247536200248189021e-44
9.592000000000000171e+01  2.270414803106542572e-44  2.247453565031759608e-44  2.224947760582464725e-44
9.593000000000000682e+01  2.247591848669879626e-44  2.224863723946533642e-44  2.202586364328526378e-44
9.593999999999999773e+01  2.224998341754842333e-44  2.202500963235903119e-44  2.180449729171538566e-44
9.595000000000000284e+01  2.202631975398361368e-44  2.180362999978828795e-44  2.158535595741522360e-44
9.596000000000000796e+01  2.180490465835142661e-44  2.158447574207820963e-44  2.136841727382843126e-44
9.596999999999999886e+01  2.158571552264280177e-44  2.136752448678018538e-44  2.115365909925736253e-44
9.598000000000000398e+01  2.136872996618223990e-44  2.115275408638626916e-44  2.094105951460131666e-44
9.599000000000000909e+01  2.115392583334342100e-44  2.094014261606900552e-44  2.073059682112033500e-44
9.600000000000000000e+01  2.094128119128509961e-44  2.072966837144139297e-44  2.052224953821863025e-44
9.601000000000000512e+01  2.073077432770966685e-44  2.052130986633937475e-44  2.031599640125049307e-44
9.601999999999999602e+01  2.052238374864741343e-44  2.031504583062958505e-44  2.011181635935104113e-44
9.603000000000000114e+01  2.031608817625853329e-44  2.011085520803470384e-44  1.990968857328445469e-44
9.604000000000000625e+01  2.011186654666160243e-44  1.990871715398509282e-44  1.970959241331828175e-44
9.604999999999999716e+01  1.990969800778108769e-44  1.970861103348912772e-44  1.951150745711604878e-44
9.606000000000000227e+01  1.970956191721642700e-44  1.951051641902490049e-44  1.931541348765129599e-44
9.607000000000000739e+01  1.951143784013515293e-44  1.931441308845581780e-44  1.912129049114495151e-44
9.607999999999999829e+01  1.931530554718465281e-44  1.912028102296444053e-44  1.892911865502102105e-44
9.609000000000000341e+01  1.912114501242488312e-44  1.892810040500727237e-44  1.873887836588278118e-44
9.610000000000000853e+01  1.892893641128449725e-44  1.873785161629249886e-44  1.855055020751179122e-44
9.610999999999999943e+01  1.873866011853488563e-44  1.854951523577561148e-44  1.836411495888468293e-44
9.612000000000000455e+01  1.855029670628474183e-44  1.836307203767525148e-44  1.817955359220977433e-44
9.612999999999999545e+01  1.836382694199740746e-44  1.817850298951159843e-44  1.799684727098606894e-44
9.614000000000000057e+01  1.817923178652420015e-44  1.799578925016059772e-44  1.781597734807796181e-44
9.615000000000000568e+01  1.799649239216141645e-44  1.781491216793161379e-44  1.763692536381310034e-44
9.615999999999999659e+01  1.781559010072439072e-44  1.763585327866185331e-44  1.745967304409681551e-44
9.617000000000000171e+01  1.763650644164075833e-44  1.745859430382999250e-44  1.728420229854556339e-44
9.618000000000000682e+01  1.745922313006535988e-44  1.728311714869093779e-44  1.711049521864128330e-44
9.618999999999999773e+01  1.728372206501167388e-44  1.710940390042723437e-44  1.693853407590223459e-44
9.620000000000000284e+01  1.710998532750219472e-44  1.693743682631898195e-44  1.676830132007209920e-44
9.621000000000000796e+01  1.693799517873951832e-44  1.676719837193435609e-44  1.659977957732954545e-44
9.621999999999999886e+01  1.676773405829365500e-44  1.659867115933615272e-44  1.643295164851360089e-44
9.623000000000000398e+01  1.659918458230765530e-44  1.643183798530643398e-44  1.626780050736687759e-44
9.624000000000000909e+01  1.643232954172328155e-44  1.626668181959105051e-44  1.610430929879863153e-44
9.625000000000000000e+01  1.626715190052255546e-44  1.610318580315978845e-44  1.594246133716300860e-44
9.626000000000000512e+01  1.610363479398682479e-44  1.594133324648396320e-44  1.578224010455494405e-44
9.626999999999999602e+01  1.594176152697584823e-44  1.578110762783368055e-44  1.562362924912509941e-44
9.628000000000000114e+01  1.578151557222057339e-44  1.562249259158878333e-44  1.546661258340858208e-44
9.629000000000000625e+01  1.562288056863659509e-44  1.546547194657014739e-44  1.531117408267382511e-44
9.629999999999999716e+01  1.546584031965227264e-44  1.531002966438555188e-44  1.515729788328569763e-44
9.631000000000000227e+01  1.531037879155371393e-44  1.515614987779213507e-44  1.500496828108526574e-44
9.632000000000000739e+01  1.515648011184834892e-44  1.500381687907740725e-44  1.485416972978765477e-44
9.632999999999999829e+01  1.500412856764300280e-44  1.485301511845444461e-44  1.470488683939416976e-44
9.634000000000000341e+01  1.485330860403827088e-44  1.470372920247331273e-44  1.455710437462035190e-44
9.635000000000000853e+01  1.470400482254100503e-44  1.455594389245037258e-44  1.441080725334172066e-44
9.635999999999999943e+01  1.455620197949086408e-44  1.440964410291141897e-44  1.426598054505330871e-44
9.637000000000000455e+01  1.440988498450258853e-44  1.426481490005060311e-44  1.412260946934464231e-44
9.637999999999999545e+01  1.426503889892615776e-44  1.412144150020673975e-44  1.398067939439214372e-44
9.639000000000000057e+01  1.412164893431926381e-44  1.397950926835209276e-44  1.384017583546361358e-44
9.640000000000000568e+01  1.397970045093818535e-44  1.383900371659915509e-44  1.370108445344079760e-44
9.640999999999999659e+01  1.383917895624192667e-44  1.369991050272062163e-44  1.356339105335478983e-44
9.642000000000000171e+01  1.370007010341129684e-44  1.356221542868418273e-44  1.342708158293616480e-44
9.643000000000000682e+01  1.356235968988467406e-44  1.342590443920377139e-44  1.329214213118148595e-44
9.643999999999999773e+01  1.342603365590683336e-44  1.329096362030375433e-44  1.315855892693241209e-44
9.645000000000000284e+01  1.329107808309219420e-44  1.315737919789736382e-44  1.302631833746920129e-44
9.646000000000000796e+01  1.315747919300444967e-44  1.302513753638141138e-44  1.289540686711993174e-44
9.646999999999999886e+01  1.302522334574858433e-44  1.289422513724312888e-44  1.276581115588211629e-44
9.648000000000000398e+01  1.289429703857717520e-44  1.276462863768128780e-44  1.263751797805812714e-44
9.649000000000000909e+01  1.276468690451235730e-44  1.263633480924269920e-44  1.251051424090605603e-44
9.650000000000000000e+01  1.263637971097993156e-44  1.250933055647077146e-44  1.238478698330239582e-44
9.651000000000000512e+01  1.250936235845728275e-44  1.238360291556775369e-44  1.226032337441827314e-44
9.651999999999999602e+01  1.238362187913669082e-44  1.225913905307215329e-44  1.213711071241073583e-44
9.653000000000000114e+01  1.225914543559934819e-44  1.213592626454680235e-44  1.201513642312450256e-44
9.654000000000000625e+01  1.213592031950543244e-44  1.201395197328275792e-44  1.189438805880951634e-44
9.654999999999999716e+01  1.201393395029555224e-44  1.189320372901452067e-44  1.177485329684948295e-44
9.656000000000000227e+01  1.189317387390531132e-44  1.177366920664808043e-44  1.165651993850337561e-44
9.657000000000000739e+01  1.177362776149427756e-44  1.165533620500346637e-44  1.153937590766096384e-44
9.657999999999999829e+01  1.165528340818624302e-44  1.153819264556819734e-44  1.142340924960947411e-44
9.659000000000000341e+01  1.153812873182213916e-44  1.142222657126347206e-44  1.130860812981256947e-44
9.660000000000000853e+01  1.142215177172702606e-44  1.130742614522410211e-44  1.119496083270309332e-44
9.660999999999999943e+01  1.130734068748794942e-44  1.119377964958934654e-44  1.108245576048653543e-44
9.662000000000000455e+01  1.119368375774411671e-44  1.108127548430583513e-44  1.097108143195646975e-44
9.662999999999999545e+01  1.108116937899087221e-44  1.096990216594417626e-44  1.086082648132355099e-44
9.664000000000000057e+01  1.096978606439324557e-44  1.085964832652503975e-44  1.075167965705385934e-44
9.665000000000000568e+01  1.085952244261385555e-44  1.075050271235949924e-44  1.064362982072133042e-44
9.665999999999999659e+01  1.075036725665104698e-44  1.064245418289932767e-44  1.053666594587013585e-44
9.667000000000000171e+01  1.064230936268864350e-44  1.053549170959897574e-44  1.043077711688850287e-44
9.668000000000000682e+01  1.053533772895872143e-44  1.042960437479032383e-44  1.032595252789527380e-44
9.668999999999999773e+01  1.042944143461442505e-44  1.032478137056741935e-44  1.022218148163619705e-44
9.670000000000000284e+01  1.032460966861410402e-44  1.022101199768234580e-44  1.011945338839146058e-44
9.671000000000000796e+01  1.022083172861802255e-44  1.011828566445364611e-44  1.001775776489541756e-44
9.671999999999999886e+01  1.011809701989486862e-44  1.001659188568428473e-44  9.917084233265942655e-45
9.673000000000000398e+01  1.001639505423920568e-44  9.915920281590610642e-45  9.817422519944448485e-45
9.674000000000000909e+01  9.915715448901150120e-45  9.816260576743271110e-45  9.718762454648019419e-45
9.675000000000000000e+01  9.816047925525515185e-45  9.717602599017570727e-45  9.621093969330583738e-45
9.676000000000000512e+01  9.717382309101613676e-45  9.619936278554334888e-45  9.524407097154742066e-45
9.676999999999999602e+01  9.619708526925062357e-45  9.523251646732671687e-45  9.428691971475198000e-45
9.678000000000000114e+01  9.523016607567865451e-45  9.427538835150944450e-45  9.333938824830352085e-45
9.679000000000000625e+01  9.427296679861032548e-45  9.332788074620074553e-45  9.240137987946155139e-45
9.679999999999999716e+01  9.332538971885939842e-45  9.238989694165571397e-45  9.147279888748534390e-45
9.681000000000000227e+01  9.238733809975944402e-45  9.146134120039653628e-45  9.055355051385818768e-45
9.682000000000000739e+01  9.145871617729156327e-45  9.054211874744449806e-45  8.964354095262134115e-45
9.682999999999999829e+01  9.053942915030042583e-45  8.963213576063870230e-45  8.874267734079396128e-45
9.684000000000000341e+01  8.962938317080749963e-45  8.873129936105200353e-45  8.785086774888861836e-45
9.685000000000000853e+01  8.872848533443450240e-45  8.783951760351499845e-45  8.696802117153451887e-45
9.685999999999999943e+01  8.783664367091076441e-45  8.695669946722359163e-45  8.609404751818285964e-45
9.687000000000000455e+01  8.695376713467669939e-45  8.608275484644122571e-45  8.522885760390602507e-45
9.687999999999999545e+01  8.607976559559392558e-45  8.521759454130727626e-45  8.437236314030186619e-45
9.689000000000000057e+01  8.521454982973033667e-45  8.436113024871864172e-45  8.352447672647041566e-45
9.690000000000000568e+01  8.435803151025620386e-45  8.351327455332246401e-45  8.268511184010026469e-45
9.690999999999999659e+01  8.351012319841969600e-45  8.267394091858607665e-45  8.185418282863203072e-45
9.692000000000000171e+01  8.267073833461333043e-45  8.184304367795767213e-45  8.103160490051090129e-45
9.693000000000000682e+01  8.183979122954053972e-45  8.102049802612625113e-45  8.021729411653750161e-45
9.693999999999999773e+01  8.101719705546107154e-45  8.020622001035863768e-45  7.941116738129552920e-45
9.695000000000000284e+01  8.020287183752390899e-45  7.940012652192400229e-45  7.861314243466568931e-45
9.696000000000000796e+01  7.939673244519789239e-45  7.860213528761486670e-45  7.782313784343444425e-45
9.696999999999999886e+01  7.859869658377857281e-45  7.781216486134263555e-45  7.704107299297789933e-45
9.698000000000000398e+01  7.780868278597978592e-45  7.703013461581854503e-45  7.626686807902879100e-45
9.699000000000000909e+01  7.702661040362073657e-45  7.625596473432753371e-45  7.550044409953645928e-45
9.700000000000000000e+01  7.625239959938573090e-45  7.548957620257519640e-45  7.474172284659833507e-45
9.701000000000000512e+01  7.548597133866769507e-45  7.473089080061669509e-45  7.399062689847328498e-45
9.701999999999999602e+01  7.472724738150406850e-45  7.397983109487770840e-45  7.324707961168540152e-45
9.703000000000000114e+01  7.397615027457759066e-45  7.323632043023929129e-45  7.251100511319129290e-45
9.704000000000000625e+01  7.323260334331389312e-45  7.250028292221878079e-45  7.178232829264254759e-45
9.704999999999999716e+01  7.249653068404769409e-45  7.177164344921813444e-45  7.106097479471443677e-45
9.706000000000000227e+01  7.176785715626791328e-45  7.105032764485050431e-45  7.034687101151280260e-45
9.707000000000000739e+01  7.104650837495004582e-45  7.033626189035363466e-45  6.963994407506600279e-45
9.707999999999999829e+01  7.033241070295644178e-45  6.962937330706960935e-45  6.894012184988336666e-45
9.709000000000000341e+01  6.962549124351306654e-45  6.892958974900100539e-45  6.824733292558816564e-45
9.710000000000000853e+01  6.892567783277070744e-45  6.823683979545022338e-45  6.756150660963402195e-45
9.710999999999999943e+01  6.823289903243248044e-45  6.755105274372434625e-45  6.688257292008557612e-45
9.712000000000000455e+01  6.754708412245490534e-45  6.687215860191296910e-45  6.621046257847157800e-45
9.712999999999999545e+01  6.686816309383287960e-45  6.620008808174919340e-45  6.554510700271951162e-45
9.714000000000000057e+01  6.619606664144186660e-45  6.553477259152661594e-45  6.488643830014704877e-45
9.715000000000000568e+01  6.553072615696711900e-45  6.487614422910324073e-45  6.423438926053816038e-45
9.715999999999999659e+01  6.487207372189413654e-45  6.422413577496539336e-45  6.358889334927934222e-45
9.717000000000000171e+01  6.422004210056966801e-45  6.357868068536158197e-45  6.294988470056497836e-45
9.718000000000000682e+01  6.357456473334121024e-45  6.293971308551404634e-45  6.231729811067921035e-45
